submission_id,age,comments,competitor,education,experiment_duration,experiment_end_time,experiment_start_time,gender,itemName,itemOrder,itemQuestion,languages,otherCategory,responseTime,sameCategory,settingName,targetOption,trialNr,trial_type
3140,35,NA,2,Graduated High-school,98148,1712074222190,1712074124042,female,cafe-pizza,"competitor,otherCategory,itemQuestion,sameCategory",4,English,99,10508,3,cafe,otherCategory,3,main
3140,35,NA,100,Graduated High-school,98148,1712074222190,1712074124042,female,bookingAgency-highClassAccommodation,"sameCategory,otherCategory,itemQuestion,competitor",19,English,20,16572,95,bookingAgency,competitor,4,main
3140,35,NA,66,Graduated High-school,98148,1712074222190,1712074124042,female,kidsActivities-sports,"itemQuestion,sameCategory,otherCategory,competitor",30,English,7,13512,100,kidsActivities,sameCategory,5,main
3163,59,NA,99,Graduated College,126925,1712074271788,1712074144863,female,bar-whiteWine,"otherCategory,itemQuestion,competitor,sameCategory",67,english,1,20400,29,bar,competitor,1,main
3163,59,NA,58,Graduated College,126925,1712074271788,1712074144863,female,music-softrock,"competitor,sameCategory,otherCategory,itemQuestion",98,english,3,26667,58,music,itemQuestion,2,filler
3163,59,NA,59,Graduated College,126925,1712074271788,1712074144863,female,friendsActivities-boardGames,"sameCategory,competitor,itemQuestion,otherCategory",99,english,56,10633,60,friendsActivities,itemQuestion,3,main
3163,59,NA,2,Graduated College,126925,1712074271788,1712074144863,female,touristInfo-childTheatre,"itemQuestion,otherCategory,competitor,sameCategory",0,english,98,18333,2,touristInfo,otherCategory,4,main
3163,59,NA,49,Graduated College,126925,1712074271788,1712074144863,female,cafe-pie,"competitor,sameCategory,itemQuestion,otherCategory",52,english,61,12767,98,cafe,sameCategory,5,main
3164,58,NA,100,Graduated College,139389,1712074271811,1712074132422,female,art-drawing,"otherCategory,itemQuestion,sameCategory,competitor",100,english,100,44346,100,art,itemQuestion,1,filler
3164,58,NA,27,Graduated College,139389,1712074271811,1712074132422,female,cafe-pie,"itemQuestion,competitor,otherCategory,sameCategory",32,english,9,15445,99,cafe,sameCategory,2,main
3164,58,NA,61,Graduated College,139389,1712074271811,1712074132422,female,bookingAgency-lowClassAccommodation,"competitor,itemQuestion,sameCategory,otherCategory",100,english,100,18010,73,bookingAgency,itemQuestion,3,main
3164,58,NA,6,Graduated College,139389,1712074271811,1712074132422,female,kidsActivities-crafts,"itemQuestion,sameCategory,otherCategory,competitor",28,english,100,11794,10,kidsActivities,otherCategory,4,main
3164,58,NA,100,Graduated College,139389,1712074271811,1712074132422,female,electronics-laptop,"itemQuestion,sameCategory,otherCategory,competitor",96,english,1,18150,3,electronics,competitor,5,main
3174,70,none,0,Graduated High-school,147056,1712074291131,1712074144075,male,interior-deco,"otherCategory,sameCategory,itemQuestion,competitor",0,English,100,15375,0,interior,otherCategory,1,main
3174,70,none,54,Graduated High-school,147056,1712074291131,1712074144075,male,cafe-pizza,"otherCategory,itemQuestion,sameCategory,competitor",100,English,0,14312,14,cafe,itemQuestion,2,main
3174,70,none,0,Graduated High-school,147056,1712074291131,1712074144075,male,jobCenter-office,"otherCategory,sameCategory,itemQuestion,competitor",0,English,0,15728,0,jobCenter,itemQuestion,3,filler
3174,70,none,89,Graduated High-school,147056,1712074291131,1712074144075,male,zoo-reptiles,"otherCategory,sameCategory,competitor,itemQuestion",86,English,78,15751,100,zoo,sameCategory,4,main
3174,70,none,100,Graduated High-school,147056,1712074291131,1712074144075,male,touristInfo-clubbing,"itemQuestion,competitor,otherCategory,sameCategory",20,English,10,16247,19,touristInfo,competitor,5,main
3176,44,NA,99,Graduated College,166890,1712074291555,1712074124665,male,dutyFree-sweets,"sameCategory,itemQuestion,competitor,otherCategory",77,English,15,17411,16,dutyFree,competitor,1,main
3176,44,NA,34,Graduated College,166890,1712074291555,1712074124665,male,touristInfo-clubbing,"itemQuestion,otherCategory,sameCategory,competitor",99,English,34,65831,71,touristInfo,itemQuestion,2,main
3176,44,NA,20,Graduated College,166890,1712074291555,1712074124665,male,waterSport-muscle,"competitor,otherCategory,sameCategory,itemQuestion",28,English,22,12985,99,waterSport,sameCategory,3,main
3176,44,NA,46,Graduated College,166890,1712074291555,1712074124665,male,cafe-pizza,"otherCategory,competitor,sameCategory,itemQuestion",46,English,98,12704,46,cafe,otherCategory,4,main
3176,44,NA,0,Graduated College,166890,1712074291555,1712074124665,male,airport-usa,"sameCategory,otherCategory,competitor,itemQuestion",0,English,0,23062,0,airport,itemQuestion,5,filler
3182,45,NA,100,Graduated College,166963,1712074314945,1712074147982,male,music-hardrock,"competitor,otherCategory,sameCategory,itemQuestion",99,ENGLISH,100,30533,100,music,itemQuestion,1,filler
3182,45,NA,80,Graduated College,166963,1712074314945,1712074147982,male,petAdoption-hamster,"competitor,otherCategory,sameCategory,itemQuestion",44,ENGLISH,62,20582,49,petAdoption,competitor,2,main
3182,45,NA,29,Graduated College,166963,1712074314945,1712074147982,male,gym-boxing,"itemQuestion,sameCategory,otherCategory,competitor",29,ENGLISH,80,12293,30,gymActivities,otherCategory,3,main
3182,45,NA,56,Graduated College,166963,1712074314945,1712074147982,male,books-fantasy,"otherCategory,sameCategory,itemQuestion,competitor",77,ENGLISH,24,48885,59,books,itemQuestion,4,main
3182,45,NA,55,Graduated College,166963,1712074314945,1712074147982,male,bookingAgency-highClassAccommodation,"otherCategory,competitor,sameCategory,itemQuestion",68,ENGLISH,14,18678,74,bookingAgency,sameCategory,5,main
3188,40,NA,0,Graduated High-school,76561,1712074329398,1712074252837,male,jobCenter-office,"sameCategory,competitor,otherCategory,itemQuestion",0,english,0,11922,0,jobCenter,itemQuestion,1,filler
3188,40,NA,51,Graduated High-school,76561,1712074329398,1712074252837,male,books-fantasy,"itemQuestion,sameCategory,otherCategory,competitor",66,english,52,22060,51,books,itemQuestion,2,main
3188,40,NA,44,Graduated High-school,76561,1712074329398,1712074252837,male,electronics-console,"itemQuestion,otherCategory,competitor,sameCategory",47,english,45,8447,46,electronics,competitor,3,main
3188,40,NA,43,Graduated High-school,76561,1712074329398,1712074252837,male,touristInfo-clubbing,"sameCategory,competitor,itemQuestion,otherCategory",43,english,67,10064,43,touristInfo,otherCategory,4,main
3188,40,NA,53,Graduated High-school,76561,1712074329398,1712074252837,male,gym-boxing,"sameCategory,itemQuestion,otherCategory,competitor",40,english,41,7255,58,gymActivities,sameCategory,5,main
3190,26,NA,41,Graduated College,189520,1712074332216,1712074142696,male,bookingAgency-lowClassAccommodation,"otherCategory,competitor,sameCategory,itemQuestion",100,english,100,30756,57,bookingAgency,itemQuestion,1,main
3190,26,NA,67,Graduated College,189520,1712074332216,1712074142696,male,zoo-xl,"competitor,otherCategory,itemQuestion,sameCategory",65,english,35,19589,100,zoo,sameCategory,2,main
3190,26,NA,0,Graduated College,189520,1712074332216,1712074142696,male,jobCenter-engineer,"otherCategory,competitor,sameCategory,itemQuestion",0,english,0,10730,0,jobCenter,itemQuestion,3,filler
3190,26,NA,100,Graduated College,189520,1712074332216,1712074142696,male,friendsActivities-boardGames,"itemQuestion,otherCategory,sameCategory,competitor",61,english,30,14100,44,friendsActivities,competitor,4,main
3190,26,NA,0,Graduated College,189520,1712074332216,1712074142696,male,dutyFree-smokes,"otherCategory,sameCategory,competitor,itemQuestion",0,english,100,11884,15,dutyFree,otherCategory,5,main
3141,24,NA,71,Graduated High-school,84281,1712074227458,1712074143177,male,waterSport-motor,"sameCategory,competitor,itemQuestion,otherCategory",47,NA,46,16012,35,waterSport,competitor,1,main
3141,24,NA,46,Graduated High-school,84281,1712074227458,1712074143177,male,cafe-pie,"competitor,itemQuestion,otherCategory,sameCategory",73,NA,41,8994,44,cafe,itemQuestion,2,main
3141,24,NA,47,Graduated High-school,84281,1712074227458,1712074143177,male,touristInfo-childTheatre,"sameCategory,otherCategory,competitor,itemQuestion",43,NA,48,7592,70,touristInfo,sameCategory,3,main
3141,24,NA,43,Graduated High-school,84281,1712074227458,1712074143177,male,bookingAgency-lowClassAccommodation,"competitor,sameCategory,itemQuestion,otherCategory",23,NA,75,12713,46,bookingAgency,otherCategory,4,main
3141,24,NA,47,Graduated High-school,84281,1712074227458,1712074143177,male,carRental-moving,"sameCategory,itemQuestion,otherCategory,competitor",76,NA,65,19439,37,carRental,itemQuestion,5,filler
3166,61,na,0,Graduated High-school,150964,1712074273588,1712074122624,female,jobCenter-engineer,"itemQuestion,sameCategory,otherCategory,competitor",0,English,0,22765,0,jobCenter,itemQuestion,1,filler
3166,61,na,100,Graduated High-school,150964,1712074273588,1712074122624,female,petAdoption-dogs,"itemQuestion,sameCategory,competitor,otherCategory",25,English,5,27235,18,petAdoption,competitor,2,main
3166,61,na,10,Graduated High-school,150964,1712074273588,1712074122624,female,interior-green,"itemQuestion,sameCategory,competitor,otherCategory",15,English,100,20271,17,interior,otherCategory,3,main
3166,61,na,47,Graduated High-school,150964,1712074273588,1712074122624,female,friendsActivities-boardGames,"sameCategory,competitor,itemQuestion,otherCategory",48,English,38,29447,100,friendsActivities,sameCategory,4,main
3166,61,na,79,Graduated High-school,150964,1712074273588,1712074122624,female,cafe-pie,"itemQuestion,otherCategory,competitor,sameCategory",100,English,24,18461,57,cafe,itemQuestion,5,main
3185,63,NA,12,Graduated High-school,196332,1712074320702,1712074124370,female,cafe-pizza,"otherCategory,sameCategory,itemQuestion,competitor",10,NA,8,37949,100,cafe,sameCategory,1,main
3185,63,NA,100,Graduated High-school,196332,1712074320702,1712074124370,female,music-hardrock,"otherCategory,itemQuestion,sameCategory,competitor",100,NA,100,28084,100,music,itemQuestion,2,filler
3185,63,NA,0,Graduated High-school,196332,1712074320702,1712074124370,female,bar-tea,"competitor,itemQuestion,sameCategory,otherCategory",0,NA,100,20000,0,bar,otherCategory,3,main
3185,63,NA,100,Graduated High-school,196332,1712074320702,1712074124370,female,bookingAgency-highClassAccommodation,"competitor,sameCategory,itemQuestion,otherCategory",0,NA,0,24588,10,bookingAgency,competitor,4,main
3185,63,NA,0,Graduated High-school,196332,1712074320702,1712074124370,female,books-fantasy,"itemQuestion,competitor,otherCategory,sameCategory",100,NA,0,42914,0,books,itemQuestion,5,main
3196,58,NA,14,Graduated High-school,224330,1712074376009,1712074151679,female,clothing-clothes,"otherCategory,competitor,itemQuestion,sameCategory",14,English,98,24291,29,clothing,otherCategory,1,main
3196,58,NA,58,Graduated High-school,224330,1712074376009,1712074151679,female,waterSport-motor,"sameCategory,competitor,itemQuestion,otherCategory",74,English,84,24626,98,waterSport,sameCategory,2,main
3196,58,NA,57,Graduated High-school,224330,1712074376009,1712074151679,female,friendsActivities-boardGames,"sameCategory,otherCategory,competitor,itemQuestion",100,English,45,55190,59,friendsActivities,itemQuestion,3,main
3196,58,NA,98,Graduated High-school,224330,1712074376009,1712074151679,female,art-drawing,"otherCategory,sameCategory,competitor,itemQuestion",100,English,99,19062,99,art,itemQuestion,4,filler
3196,58,NA,100,Graduated High-school,224330,1712074376009,1712074151679,female,bar-whiteWine,"itemQuestion,sameCategory,competitor,otherCategory",68,English,20,38125,20,bar,competitor,5,main
3218,30,NA,99,Graduated College,591902,1712074727329,1712074135427,female,touristInfo-childTheatre,"competitor,sameCategory,otherCategory,itemQuestion",98,English,4,54344,8,touristInfo,itemQuestion,1,main
3218,30,NA,99,Graduated College,591902,1712074727329,1712074135427,female,zoo-xl,"competitor,otherCategory,sameCategory,itemQuestion",91,English,8,63840,98,zoo,competitor,2,main
3218,30,NA,5,Graduated College,591902,1712074727329,1712074135427,female,gym-yoga,"otherCategory,competitor,sameCategory,itemQuestion",2,English,98,40726,3,gymActivities,otherCategory,3,main
3218,30,NA,31,Graduated College,591902,1712074727329,1712074135427,female,petAdoption-dogs,"competitor,otherCategory,sameCategory,itemQuestion",28,English,6,48413,99,petAdoption,sameCategory,4,main
3218,30,NA,63,Graduated College,591902,1712074727329,1712074135427,female,jobCenter-engineer,"competitor,sameCategory,otherCategory,itemQuestion",99,English,1,87289,7,jobCenter,itemQuestion,5,filler
3143,73,None,100,Graduated College,106640,1712074236812,1712074130172,female,dutyFree-sweets,"competitor,otherCategory,sameCategory,itemQuestion",0,English,0,17965,0,dutyFree,competitor,1,main
3143,73,None,24,Graduated College,106640,1712074236812,1712074130172,female,carRental-fun,"itemQuestion,sameCategory,competitor,otherCategory",100,English,0,17224,24,carRental,itemQuestion,2,filler
3143,73,None,25,Graduated College,106640,1712074236812,1712074130172,female,waterSport-muscle,"otherCategory,competitor,sameCategory,itemQuestion",100,English,0,13248,24,waterSport,itemQuestion,3,main
3143,73,None,0,Graduated College,106640,1712074236812,1712074130172,female,petAdoption-hamster,"otherCategory,competitor,sameCategory,itemQuestion",0,English,0,11063,100,petAdoption,sameCategory,4,main
3143,73,None,0,Graduated College,106640,1712074236812,1712074130172,female,kidsActivities-sports,"otherCategory,sameCategory,competitor,itemQuestion",0,English,100,13801,0,kidsActivities,otherCategory,5,main
3145,53,NA,70,Graduated College,106062,1712074238529,1712074132467,female,jobCenter-office,"otherCategory,itemQuestion,competitor,sameCategory",100,NA,0,27807,70,jobCenter,itemQuestion,1,filler
3145,53,NA,87,Graduated College,106062,1712074238529,1712074132467,female,petAdoption-hamster,"sameCategory,itemQuestion,otherCategory,competitor",100,NA,15,18440,69,petAdoption,itemQuestion,2,main
3145,53,NA,16,Graduated College,106062,1712074238529,1712074132467,female,touristInfo-clubbing,"otherCategory,sameCategory,competitor,itemQuestion",19,NA,66,14904,100,touristInfo,sameCategory,3,main
3145,53,NA,100,Graduated College,106062,1712074238529,1712074132467,female,zoo-reptiles,"otherCategory,sameCategory,competitor,itemQuestion",79,NA,8,17896,58,zoo,competitor,4,main
3145,53,NA,23,Graduated College,106062,1712074238529,1712074132467,female,friendsActivities-videoEntertainment,"otherCategory,competitor,itemQuestion,sameCategory",24,NA,100,9896,42,friendsActivities,otherCategory,5,main
3149,51,NA,29,Graduated College,100917,1712074249156,1712074148239,male,friendsActivities-boardGames,"sameCategory,competitor,itemQuestion,otherCategory",98,english,42,35071,40,friendsActivities,itemQuestion,1,main
3149,51,NA,24,Graduated College,100917,1712074249156,1712074148239,male,airport-europe-UPDATED,"competitor,sameCategory,otherCategory,itemQuestion",96,english,19,16025,20,airport,itemQuestion,2,filler
3149,51,NA,96,Graduated College,100917,1712074249156,1712074148239,male,electronics-laptop,"otherCategory,sameCategory,competitor,itemQuestion",98,english,55,11873,59,electronics,competitor,3,main
3149,51,NA,32,Graduated College,100917,1712074249156,1712074148239,male,bar-whiteWine,"sameCategory,competitor,itemQuestion,otherCategory",33,english,92,8533,14,bar,otherCategory,4,main
3149,51,NA,55,Graduated College,100917,1712074249156,1712074148239,male,touristInfo-childTheatre,"itemQuestion,competitor,otherCategory,sameCategory",55,english,64,10580,100,touristInfo,sameCategory,5,main
3150,38,No additional comments.,70,Higher degree,109796,1712074249639,1712074139843,male,art-drawing,"sameCategory,otherCategory,itemQuestion,competitor",100,NA,58,24155,0,art,itemQuestion,1,filler
